frame,x,y,z
43,"[ 0.          0.07617188  0.10351562  0.15429688  0.1875     -0.2578125
 -0.22070312 -0.26757812  0.01757812 -0.45703125 -0.26757812  0.1328125
  0.2109375   0.         -0.09765625 -0.2109375  -0.19140625 -0.2265625
  0.17578125  0.2109375   0.         -0.29101562 -0.19140625 -0.29101562
 -0.22070312 -0.22851562 -0.31640625  0.31640625  0.11523438 -0.65625
 -0.70898438 -0.6953125  -0.72460938 -0.43945312 -0.22851562  0.0625
 -0.68164062  0.24609375 -0.70898438  0.         -0.45703125 -0.41015625
 -0.703125    0.47265625 -0.64453125 -0.72460938 -0.64453125 -0.6953125
 -0.68554688 -0.75195312]","[0.54492188 0.48046875 0.50195312 0.         0.1640625  0.95703125
 1.15039062 1.17382812 0.44726562 0.11328125 0.359375   0.0859375
 0.375      0.86914062 0.93359375 0.28515625 0.27539062 0.2109375
 0.43945312 0.44921875 0.37890625 0.96679688 1.203125   0.96289062
 1.1328125  1.19726562 0.86328125 0.36132812 0.36914062 0.
 0.38085938 0.         0.         0.         0.35351562 0.55078125
 0.         0.5703125  0.         0.50585938 0.         0.12890625
 0.         0.75       0.77734375 0.         0.7734375  0.
 0.         0.        ]","[ 0.140625    0.3671875   0.41015625  0.69140625 -0.70703125  0.28320312
 -0.06054688  0.1875      0.34179688  0.38671875  0.48046875 -0.68554688
 -0.61328125  0.46289062  0.42773438  0.4375      0.50976562  0.578125
 -0.51953125 -0.5625     -0.80664062  0.21484375 -0.04296875  0.22851562
 -0.20507812 -0.03515625  0.86914062 -0.29492188  0.47070312  0.20507812
 -0.64453125  1.125      -1.08789062  0.50195312  0.44140625  0.35351562
  0.45507812 -0.76367188 -0.88671875  0.24609375  0.421875    0.49609375
  0.52734375  0.08789062  0.2109375   1.11523438  0.22460938  0.96484375
  1.13867188  1.25976562]"
44,"[ 0.1328125   0.1875     -0.21484375 -0.2578125   0.140625    0.15234375
 -0.5546875   0.15429688  0.1875     -0.09179688 -0.16210938  0.15820312
 -0.55273438 -0.57421875 -0.57226562  0.140625    0.          0.
 -0.4921875  -0.45117188  0.         -0.43164062 -0.50585938 -0.5390625
  0.18554688  0.7734375  -0.4921875   0.4765625   0.0625     -0.52734375
 -0.5390625   0.32226562 -0.4921875  -0.19140625  0.4921875   0.1328125
 -0.5859375  -0.29101562 -0.36132812  0.0625      0.90234375 -0.31640625
  0.15429688]","[0.41015625 0.41015625 0.94726562 0.984375   0.         0.12109375
 0.         0.46484375 0.515625   0.88867188 0.92578125 0.22070312
 0.         0.         0.         0.57421875 0.         0.43359375
 0.828125   0.91210938 0.1796875  0.85351562 0.         0.
 0.38671875 0.63085938 0.         0.33007812 0.55273438 0.
 0.         0.73828125 0.         0.53125    0.         0.56054688
 0.         0.69726562 0.71484375 0.36328125 0.28515625 0.57421875
 0.04882812]","[-0.5546875  -0.59960938  0.15429688  0.16992188  0.55273438  0.578125
  0.53320312 -0.50390625 -0.51171875  0.41210938  0.42578125  0.4921875
  0.53710938  0.4921875   0.59179688 -0.46289062  0.84375     0.77734375
  0.20117188  0.16992188  0.82421875  0.234375   -0.61132812 -0.6328125
 -0.88671875  0.2578125  -0.421875    0.19140625 -0.34765625 -0.63671875
 -0.60546875  0.64453125 -0.45703125  0.22851562 -0.6328125  -0.40234375
 -0.62304688  0.37695312  0.390625   -0.9140625  -0.41015625  0.53125
 -0.97070312]"
45,"[ 0.28125    -0.10546875 -0.29101562  0.87695312  0.          0.19726562
  0.28125     0.          0.          0.28125    -0.07421875 -0.08007812
 -0.05664062 -0.24609375 -0.29101562 -0.09960938 -0.08007812 -0.08398438
 -0.24609375 -0.29101562 -0.30273438 -0.3515625   0.         -0.37109375
  0.17578125 -0.3515625   0.30859375  0.32226562 -0.328125   -0.5234375
 -0.5546875   0.94335938]","[0.         0.56445312 0.5234375  0.60351562 0.3359375  0.171875
 0.15039062 0.85742188 0.95703125 0.         0.5625     0.54296875
 0.59765625 0.67578125 0.81835938 0.5859375  0.59765625 0.64453125
 0.5546875  0.734375   0.78515625 0.66015625 1.0078125  0.55273438
 0.49023438 0.66210938 0.6796875  0.61523438 0.6484375  0.765625
 0.6875     0.47851562]","[-0.72070312 -0.6171875   0.83984375  0.171875   -0.45117188 -0.65234375
 -0.6796875   0.484375    0.3828125  -0.73046875 -0.56054688 -0.64257812
 -0.65820312  0.671875    0.5546875  -0.53125    -0.59179688 -0.60742188
  0.77539062  0.6640625   0.67578125 -0.04492188  0.22070312  0.84765625
 -0.2109375   0.0234375  -0.640625   -0.76367188  0.18945312  0.33007812
  0.43554688 -0.2109375 ]"
46,"[ 0.          0.1875     -0.3046875   0.19335938  0.          0.1875
 -0.0625      0.234375   -0.15039062 -0.29296875 -0.25585938 -0.34375
  0.17578125 -0.5625      0.01757812  0.22070312 -0.0234375   0.6796875
 -0.59765625 -0.84960938]","[0.703125   0.25585938 0.984375   0.52539062 0.69726562 0.33789062
 0.95898438 0.17773438 0.58398438 0.81835938 1.08007812 0.99023438
 0.44335938 0.32421875 0.1171875  0.21484375 0.74414062 0.
 0.46484375 0.        ]","[ 0.03125    -0.6796875   0.65234375  0.0625      0.08789062 -0.64257812
  0.21289062 -0.68945312 -0.52148438  0.3515625   0.37304688  0.62109375
 -0.51757812 -0.375       0.55078125 -0.6328125   0.09375    -0.38671875
  0.25       -0.50390625]"
47,"[ 0.          0.0703125   0.28125    -0.15039062  0.36132812 -0.15039062
 -0.3671875  -0.38085938  0.2109375   0.72265625 -0.22265625 -0.6484375
 -0.80664062 -0.80078125]","[0.70898438 0.22265625 0.4453125  0.61328125 0.796875   0.68554688
 0.9609375  0.90429688 0.41210938 0.         0.23046875 0.
 0.12890625 0.56640625]","[-0.24609375 -0.51171875 -0.53515625 -0.48632812  0.16796875 -0.37695312
  0.5625      0.72265625 -0.58984375 -0.62890625 -0.83007812  0.46679688
 -0.84179688 -0.72460938]"
48,"[ 0.44921875 -0.12890625  0.         -0.15429688 -0.12890625  0.
 -0.18554688 -0.16210938 -0.0703125  -0.07421875 -0.1328125  -0.29296875
  0.1640625  -0.09960938 -0.10546875 -0.125       0.32226562  0.28125
  0.1640625   0.19921875 -0.6328125  -0.8203125  -0.09375     0.17382812
  0.15820312]","[0.63867188 1.00390625 0.75       0.9296875  0.99414062 1.078125
 0.90429688 0.96289062 0.68164062 0.69335938 0.64257812 0.84179688
 0.515625   0.7109375  0.671875   0.72851562 0.49023438 0.65429688
 0.5859375  0.62304688 0.31640625 0.         0.69140625 0.5703125
 0.66015625]","[ 0.16210938  0.19726562  0.02929688  0.28710938  0.24414062  0.04882812
  0.34570312  0.33007812 -0.30664062 -0.38476562 -0.53125     0.29296875
  0.51953125 -0.34765625 -0.5        -0.29882812 -0.84765625 -0.234375
  0.43945312  0.453125    0.4609375  -0.703125   -0.2734375   0.52929688
  0.5       ]"
49,"[-0.140625   -0.15039062 -0.15820312 -0.1875     -0.15039062  0.
 -0.1171875  -0.09960938  0.          0.05859375  0.2109375   0.2734375
  0.47460938  0.234375   -0.15820312  0.44921875  0.79101562]","[0.66210938 0.69140625 0.71679688 0.55273438 0.59570312 0.80859375
 0.65039062 0.6875     0.80273438 0.49414062 0.68554688 0.69921875
 0.         0.53710938 0.58007812 0.33398438 0.        ]","[-0.32421875 -0.3671875  -0.41796875 -0.47265625 -0.5078125  -0.24023438
 -0.35546875 -0.390625   -0.25976562 -0.79492188 -0.21679688  0.26757812
  0.75976562  0.46875    -0.59179688  0.6328125   0.59179688]"
50,"[ 0.          0.          0.36914062  0.0234375   0.02539062  0.31640625
  0.34960938  0.32421875 -0.05273438  0.4453125   0.44921875 -0.02734375]","[0.734375   0.7109375  0.70507812 0.69921875 0.7421875  0.70898438
 0.54101562 0.66992188 0.70507812 0.44335938 0.53710938 0.7109375 ]","[-0.30859375 -0.359375    0.27929688 -0.26953125 -0.29101562  0.33007812
  0.47070312  0.28515625 -0.4609375   0.40820312  0.3828125  -0.453125  ]"
51,[ 0.44921875 -0.671875  ],[0.65820312 0.        ],[-0.00390625 -0.69726562]
52,"[-0.27734375 -0.19140625 -0.27734375 -0.24609375  0.83007812  0.53320312
  0.83007812  0.8203125 ]","[1.17773438 1.12109375 1.14453125 1.19140625 0.92578125 0.78710938
 0.93945312 1.02148438]","[ 0.37304688  0.44140625  0.46289062  0.4921875  -0.23828125 -0.76171875
  0.16796875 -0.08203125]"
53,[-0.36914062],[1.25195312],[-0.13476562]
54,[-0.45703125 -0.43554688 -0.49609375],[0.8984375  1.02148438 0.8125    ],[0.68554688 0.609375   0.76171875]
55,"[0.3515625  0.421875   0.44921875 0.3515625  0.4453125  0.47265625
 0.33398438]","[0.4375     0.60546875 0.65234375 0.4375     0.5703125  0.62304688
 0.44921875]","[-0.02539062  0.13671875  0.08984375  0.04296875  0.19921875  0.15234375
  0.04882812]"
56,"[-0.26757812 -0.23828125  0.37304688 -0.22851562 -0.23828125  0.43164062
  0.328125    0.37304688 -0.22851562 -0.328125  ]","[1.10742188 1.12695312 0.67773438 1.13085938 1.12304688 0.43554688
 0.54882812 0.6640625  1.11914062 0.66796875]","[0.43359375 0.52539062 0.1875     0.39257812 0.53125    0.234375
 0.39257812 0.23046875 0.42773438 0.09375   ]"
57,[0.33398438 0.34375    0.34960938 0.57226562 0.59570312],[0.43945312 0.48828125 0.5        0.         0.15234375],[ 0.10546875  0.12695312  0.2421875  -0.38085938 -0.23242188]
58,"[ 0.42382812  0.50195312  0.52929688  0.33398438  0.38085938  0.3515625
  0.38085938  0.15039062  0.01953125  0.01757812 -0.01953125]","[0.66601562 0.67773438 0.71484375 0.44726562 0.46289062 0.41796875
 0.45117188 0.2734375  0.34179688 0.41992188 0.45507812]","[ 0.11523438  0.02929688 -0.046875    0.07421875  0.11132812  0.1328125
  0.15234375 -0.73242188 -0.50390625 -0.37304688 -0.40429688]"
59,"[ 0.44921875  0.47265625  0.          0.          0.          0.
 -0.26367188  0.11132812  0.36132812  0.390625    0.38085938  0.41015625]","[0.71484375 0.75195312 0.48046875 0.5234375  0.50585938 0.55078125
 0.80078125 0.453125   0.47265625 0.51953125 0.4609375  0.50390625]","[ 0.02929688  0.05664062 -0.375      -0.39453125 -0.33984375 -0.35742188
  0.0078125  -0.75976562  0.1328125   0.09570312  0.12109375  0.08984375]"
60,"[ 0.50195312  0.45117188  0.          0.          0.          0.
  0.3046875   0.328125   -0.68554688 -0.0625      0.54882812  0.171875
  0.20507812 -0.41796875  0.55273438 -0.65625   ]","[0.45898438 0.47265625 0.49804688 0.48632812 0.49804688 0.52148438
 0.48242188 0.52539062 0.         0.56445312 0.41796875 0.44726562
 0.54101562 0.44335938 0.         0.        ]","[ 0.5         0.06835938 -0.49609375 -0.3671875  -0.42773438 -0.47265625
  0.21484375  0.21484375 -0.56054688 -0.33007812 -0.1328125   0.37695312
  0.30859375  0.3515625  -0.3046875  -0.4921875 ]"
61,"[ 0.44921875  0.50195312  0.50195312  0.49804688 -0.203125   -0.2109375
  0.47265625  0.50195312  0.52929688  0.46875    -0.16796875 -0.2109375
 -0.25585938  0.11523438  0.10351562  0.15429688  0.47460938  0.47265625
 -0.2109375   0.09570312  0.08203125  0.109375    0.19921875  0.18554688
  0.16796875  0.1171875   0.15820312  0.14648438 -0.20507812  0.1328125
  0.13867188 -0.19140625 -0.18554688 -0.17578125]","[0.6484375  0.671875   0.734375   0.79101562 0.97851562 1.05078125
 0.61132812 0.66210938 0.70703125 0.79296875 0.9609375  1.03125
 1.08789062 0.3359375  0.38476562 0.3515625  0.64257812 0.70703125
 0.97265625 0.33007812 0.48242188 0.51757812 0.48828125 0.43359375
 0.51757812 0.671875   0.61328125 0.71679688 0.62109375 0.7578125
 0.82421875 0.55859375 0.62890625 0.63867188]","[ 0.11914062  0.09179688  0.06445312  0.07617188  0.40429688  0.33984375
  0.1953125   0.1484375   0.11523438  0.171875    0.45703125  0.39648438
  0.34960938 -0.49414062 -0.52148438 -0.58984375  0.26953125  0.265625
  0.5234375  -0.50195312 -0.4375     -0.46289062 -0.59765625 -0.70117188
 -0.70507812 -0.64453125 -0.55859375 -0.5859375   0.05273438 -0.34765625
 -0.30859375 -0.15429688 -0.01757812  0.23632812]"
62,"[ 0.04101562  0.04492188  0.42382812  0.47460938 -0.140625   -0.1171875
 -0.1171875  -0.328125    0.59375     0.18554688]","[0.55859375 0.546875   0.65820312 0.68554688 1.0390625  0.73046875
 0.72460938 0.49609375 0.28320312 0.50195312]","[-0.34375    -0.43945312  0.15234375  0.12695312  0.40625     0.12304688
  0.15234375  0.27734375 -0.25       -0.65234375]"
63,"[ 0.42382812  0.50195312  0.50195312 -0.16796875 -0.17578125 -0.25585938
 -0.13476562 -0.17578125 -0.22070312 -0.09179688 -0.06445312 -0.16796875
 -0.2109375  -0.0625      0.50195312  0.50195312  0.47265625  0.50195312
  0.52929688  0.55664062  0.125       0.18554688  0.29296875  0.22070312
  0.18554688  0.17382812]","[0.6484375  0.66210938 0.71679688 1.0625     1.1015625  1.109375
 1.04492188 1.08203125 1.08984375 0.91992188 0.97460938 1.03710938
 1.0703125  0.90820312 0.67773438 0.734375   0.640625   0.67578125
 0.70703125 0.73828125 0.47265625 0.49804688 0.42578125 0.
 0.3359375  0.2890625 ]","[ 0.1875      0.15234375  0.171875    0.06835938  0.140625    0.27539062
  0.23242188  0.2578125   0.37109375  0.33984375  0.33203125  0.24414062
  0.27148438  0.375       0.04492188  0.05664062  0.04296875  0.07421875
  0.11328125  0.15039062 -0.62890625 -0.65429688  1.05273438 -1.16796875
 -0.75195312 -0.72265625]"
64,"[ 0.49804688  0.50195312  0.52929688 -0.16796875 -0.17578125 -0.14648438
  0.49804688  0.52734375  0.52929688  0.52734375  0.49804688  0.52734375
  0.55664062  0.52734375  0.17382812  0.18554688  0.19921875  0.2109375
  0.17382812  0.2109375 ]","[0.60546875 0.65625    0.6875     1.046875   1.078125   1.09179688
 0.62109375 0.65625    0.71289062 0.76367188 0.61523438 0.65039062
 0.68359375 0.75       0.50390625 0.54101562 0.25976562 0.30859375
 0.42578125 0.4140625 ]","[ 0.140625    0.171875    0.203125    0.1953125   0.27148438  0.3984375
  0.03515625  0.05273438  0.06640625  0.1328125   0.08789062  0.10742188
  0.12890625  0.19335938 -0.59179688 -0.62109375 -0.7265625  -0.75585938
 -0.65039062 -0.70507812]"
65,"[0.44921875 0.50195312 0.49804688 0.52734375 0.47265625 0.52734375
 0.22265625 0.15039062 0.18554688 0.17382812 0.2109375  0.19921875
 0.2109375  0.55664062]","[0.61328125 0.63085938 0.59570312 0.62890625 0.609375   0.625
 0.64648438 0.48828125 0.56445312 0.32226562 0.46875    0.42578125
 0.52539062 0.59960938]","[ 0.24023438  0.25195312  0.1796875   0.19726562  0.19921875  0.20703125
 -0.5703125  -0.61132812 -0.59960938 -0.70703125 -0.66992188 -0.64257812
 -0.625       0.34960938]"
66,"[ 0.44921875  0.47460938  0.50195312 -0.1015625  -0.10546875 -0.18359375
  0.47265625  0.50195312  0.52929688 -0.140625    0.47265625  0.50195312
  0.50195312 -0.1015625  -0.10546875 -0.14648438  0.17382812  0.15820312
  0.15039062  0.15820312]","[0.63476562 0.67578125 0.70703125 0.99414062 1.05664062 1.1171875
 0.63867188 0.67773438 0.71289062 1.1015625  0.62890625 0.66992188
 0.7265625  1.01367188 1.0859375  1.12304688 0.48046875 0.39257812
 0.484375   0.49804688]","[ 0.17578125  0.17578125  0.20898438  0.40429688  0.37109375  0.30664062
  0.046875    0.04492188  0.06640625  0.18554688  0.12695312  0.10742188
  0.125       0.35546875  0.27734375  0.30078125 -0.61132812 -0.73046875
 -0.61523438 -0.66210938]"
67,"[ 0.44921875 -0.13476562 -0.10546875  0.49804688 -0.13476562 -0.0703125
  0.3671875   0.47265625  0.52734375 -0.796875    0.31640625 -0.671875
  0.33789062  0.3515625   1.0625     -0.72265625 -0.71289062]","[0.56835938 1.0234375  1.08007812 0.61132812 0.984375   1.05078125
 0.71679688 0.60351562 0.6171875  0.         0.71875    0.
 0.7109375  0.7265625  0.359375   0.         0.        ]","[ 0.33398438  0.3125      0.29882812  0.11328125  0.41796875  0.39648438
 -0.85351562  0.21679688  0.23242188 -0.59765625 -0.80664062 -0.64648438
 -0.73632812 -0.78320312  0.33984375 -0.69726562 -0.70507812]"
68,"[0.390625   0.44921875 0.41015625 0.44921875 0.50195312 0.41015625
 0.41796875 0.47460938 0.50195312]","[0.5        0.70117188 0.5        0.71484375 0.734375   0.48632812
 0.50390625 0.69726562 0.73632812]","[ 0.16796875  0.13867188  0.11328125 -0.0234375  -0.0546875   0.16015625
  0.2578125   0.0390625   0.03710938]"
69,[0.36914062 0.390625   0.41796875],[0.52148438 0.51757812 0.54101562],[0.1484375  0.10546875 0.16796875]
70,[0.32421875 0.36914062 0.34375    0.390625  ],[0.49023438 0.51171875 0.484375   0.51171875],[0.16210938 0.1796875  0.13867188 0.12890625]
71,[0.36132812 0.390625   0.43164062 0.40039062 0.43164062],[0.44726562 0.48242188 0.48242188 0.4296875  0.46484375],[0.19921875 0.21289062 0.10742188 0.16210938 0.171875  ]
72,[0.36132812 0.38085938 0.41015625],[0.43359375 0.4453125  0.48632812],[0.22851562 0.16796875 0.1640625 ]
